id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
407,Kundu,කුණ්ඩු,Morris West,මොරිස් වෙස්ට්,Manel Jayanthi Gunasekara,මානෙල් ජයන්ති ගුණසේකර,Sinhala,English Translation,Contemporary
408,Dayiwaye Asipatha,දෛවයේ අසිපත,Andrzej Sapkowski,ඇන්ඩ්‍රේ සප්කොව්ස්කි,Tharushi Niranga Jayasinghe,තරුෂි නිරංගා ජයසිංහ,Sinhala,English Translation Novel,"Fantasy, The Witcher"
409,Three Payins Kedawachakaya,ත්‍රී පයින්ස් ඛේදවාචකය,Louise Penny,ලුවී පෙනී,Madhara Abeysinghe,මධාරා අබේසිංහ,Sinhala,English Translation Novel,Mystery
410,Housemaid,හවුස්මේඩ්,Freida McFadden,ෆ්‍රීඩා මැක්ෆැඩන්,Tharushi Niranga Jayasinghe,තරුෂි නිරංගා ජයසිංහ,Sinhala,English Translation Novel,Psychological Thriller
411,Kahalaye Maha Dadayama,කහලයේ මහා දඩයම,Robert Jordan,රොබට් ජෝර්ඩන්,Amavi Silva,අමාවි සිල්වා,Sinhala,English Translation Novel,"Fantasy, Wheel of Time"
412,Balamuduwe Mithuru Hawula,බලමුදුවේ මිතුරු හවුල,J.R.R. Tolkien,ජේ.ආර්.ආර්. ටොල්කීන්,Kaveesha Nadun Kaggodarachchi,කවීෂ නඳුන් කග්ගොඩආරච්චි,Sinhala,English Translation Novel,"Fantasy, LOTR"
413,Mithuru Hawule Wisirayama,මිතුරු හවුලේ විසිරයාම,J.R.R. Tolkien,ජේ.ආර්.ආර්. ටොල්කීන්,Kaveesha Nadun Kaggodarachchi,කවීෂ නඳුන් කග්ගොඩආරච්චි,Sinhala,English Translation Novel,"Fantasy, LOTR"
414,Ruhiru Wikuna Yepunu Minihek,රුහිරු විකුණා යැපුණු මිනිසෙක්,Yu Hua,යූ හුවා,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Chinese Translation,Contemporary
415,My Name Is Red,මගේ නම රතු,Orhan Pamuk,ඕර්හාන් පමුක්,Niluka Kadurugamuwa,නිලූකා කදුරුගමුව,Sinhala,English Translation Novel,"Nobel Prize, Mystery"
416,Eric Brighteyes,එරික් බ්‍රයිට්අයිස්,H. Rider Haggard,එච්. රයිඩර් හැගාඩ්,S. Chandrasiri Dissanayaka,එස්. චන්ද්‍රසිරි දිසානායක,Sinhala,English Translation Novel,"Adventure, Icelandic"
417,Scarlet Pimpernel,ස්කාර්ලට් පිම්පනෙල්,Baroness Orczy,බැරනස් ඕර්සි,S. Chandrasiri Dissanayaka,එස්. චන්ද්‍රසිරි දිසානායක,Sinhala,English Translation Novel,"Classic, Adventure"
418,Don,ඩොන්,Mario Puzo,මාරියෝ පූසෝ,Chirath Vijayalath,චිරාත් විජයලාත්,Sinhala,English Translation Novel,Crime
419,Memory Man,මෙමරි මෑන්,David Baldacci,ඩේවිඩ් බල්ඩච්චි,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,Thriller
420,Mage Sahodari Hewath Dama Gathakaya,මගේ සහෝදරි හෙවත් දම ඝාතකයා,Oyinkan Braithwaite,ඔයින්කාන් බ්‍රේත්වයිට්,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුදුවැලිිකන්ද,Sinhala,English Translation Novel,"Thriller, Humor"
421,Piduru Ballo,පිදුරු බල්ලෝ,John Gray,ජෝන් ග්‍රේ,Liyanage Amarakeerthi,ලියනගේ අමරකීර්ති,Sinhala,English Translation Novel,"Philosophy, Political"
422,Awathenwuwo,අවතැන්වූවෝ,John Steinbeck,ජෝන් ස්ටයින්බෙක්,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Classic, Nobel Prize"
423,Thethsuya Nam Dunuwaya,තෙත්සුයා නම් දුනුවායා,Paulo Coelho,පාවුලෝ කොයියෝ,Dilshani Chaturika Dabare,දිල්ෂානි චතුරිකා දාබරේ,Sinhala,English Translation Novel,Philosophy
424,Brida,බ්‍රීඩා,Paulo Coelho,පාවුලෝ කොයියෝ,Maheshi Weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,Philosophy
425,Jivithaya Anthenaka,ජීවිතය ඇත්තෙක,Milan Kundera,මිලාන් කුන්දේරා,Aruna Premarathna,අරුණ ප්‍රේමරත්න,Sinhala,English Translation Novel,Modern Literature
426,Nogilihenna,නොගිලිහෙන්න,Kazuo Ishiguro,කසුඕ ඉෂිගුරෝ,Amali Boralugoda,අමලි බොරළුගොඩ,Sinhala,English Translation Novel,"Sci-Fi, Nobel Prize"
427,Akasha Wasthu,ආකාශ වස්තු,Jokha Alharthi,ජෝඛා අල්හාර්ති,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුදුවැලිිකන්ද,Sinhala,English Translation Novel,"Modern Literature, Man Booker"
428,Mahalla Saha Muhuda,මහල්ලා සහ මුහුද,Ernest Hemingway,අර්නස්ට් හෙමිංවේ,Cyril C. Perera,සිරිල් සී. පෙරේරා,Sinhala,English Translation Novel,"Classic, Nobel Prize"
429,Ramona Saha Ege Amma,රමෝනා සහ ඇගේ අම්මා,Beverly Cleary,බෙවර්ලි ක්ලියරි,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුදුවැලිිකන්ද,Sinhala,English Translation Children,"Children, Translation"
430,Newiyage Birinda,නැවියාගේ බිරිඳ,Shahidulla Kayiser,ශාහිදුල්ලා කයිසර්,A.P. Gunarathna,ඒ.පී. ගුණරත්න,Sinhala,Indian Translation,Literature
431,Adaraneeya Wiyaruwa,ආදරණීය වියරුව,Kamala Markandaya,කමලා මාකන්දය,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
432,Polima,පෝලිම,Vladimir Sorokin,ව්ලැඩිමීර් සොරොකින්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Novel,Modern Russian
433,Anne - 1,ඈන් - 1,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
434,Anne - 2,ඈන් - 2,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
435,Anne - 3,ඈන් - 3,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
436,Anne - 4,ඈන් - 4,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
437,Anne - 5,ඈන් - 5,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
438,Anne - 6,ඈන් - 6,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
439,Anne - 7,ඈන් - 7,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
440,Anne - 8,ඈන් - 8,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Premasiri Mahingoda,ප්‍රේමසිරි මාහිංගොඩ,Sinhala,English Translation Novel,"Children, Classic"
441,Muhudu gini Awiya,මුහුදු ගිනි අවිය,Unknown,නොදනී,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Thriller
442,Gigurum nadaya,ගිගුරුම් නාදය,Unknown,නොදනී,Prabath Mirihagalla,ප්‍රභාත් මිරිහාගල්ල,Sinhala,English Translation Short Stories,Sci-Fi
443,Ran pathalaka sengawunu kathawa,රන් පතලක සැඟවුණු කතාව,Wilbur Smith,විල්බර් ස්මිත්,Susantha Kodithuwakku,සුසන්ත කොඩිතුවක්කු,Sinhala,English Translation Novel,Adventure
444,Rath waralethi liya,රතු වරලැති ලිය,Orhan Pamuk,ඕර්හාන් පමුක්,Niluka Kadurugamuwa,නිලූකා කදුරුගමුව,Sinhala,English Translation Novel,Contemporary
445,Mahamariya,මහමාරිය,Albert Camus,ඇල්බෙයා කැමූ,Maheshi Weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,"Classic, Nobel Prize"
446,Weerayek Ewith,වීරයෙක් ඇවිත්,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,Nobel Prize
447,Myawasa,මායාව,Isabel Allende,ඉසබෙල් අයියන්දේ,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,Contemporary
448,Naduwibagaya,නඩු විභාගය,Franz Kafka,ෆ්‍රාන්ස් කෆ්කා,Tennison Perera,ටෙනිසන් පෙරේරා,Sinhala,English Translation Novel,Classic
449,Andeesaye Maranaya,ඇන්ඩීසයේ මරණය,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,Modern Literature
450,Omen 1 Sathange salakuna,ඔමෙන් 1 සතාගේ සලකුණ,David Seltzer,ඩේවිඩ් සෙල්ට්සර්,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Horror
451,Omen - 2 Demian,ඔමෙන් - 2 ඩේමියන්,Joseph Howard,ජෝසප් හොවාර්ඩ්,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Horror
452,Maha pala yama,මහා පලා යාම,Paul Brickhill,පෝල් බ්‍රික්හිල්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,"True Story, War"
453,Chernobil hi reyak,චර්නොබිල්හි රැයක්,Adam Higginbotham,ඇඩම් හිගින්බෝතම්,Tharushi Niranga Jayasinghe,තරුෂි නිරංගා ජයසිංහ,Sinhala,English Translation Novel,Non-fiction
454,Kalki,කල්කි,Kevin Missal,කෙවින් මිසාල්,Palitha Jayakodi,පාලිත ජයකොඩි,Sinhala,English Translation Novel,Mythology
455,Amazonia,ඇමසෝනියා,James Rollins,ජේම්ස් රෝලින්ස්,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,"Thriller, Adventure"
456,Kondurana sulanga,කොඳුරන සුළඟ,Frederick Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Ananda Sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,Thriller
457,Koma,කෝමා,Robin Cook,රොබින් කුක්,Mahinda Karunarathna,මහින්ද කරුණාරත්න,Sinhala,English Translation Novel,Medical Thriller
458,Yabadawa Hinda,යාබදව හිඳ,Shari Lapena,ෂාරි ලපේනා,Kasun Niranga De Soyza,කසුන් නිරංග ද සොයිසා,Sinhala,English Translation Novel,Psychological Thriller
459,Fahrenheit 451,ෆැරන්හයිට් 451,Ray Bradbury,රේ බ්‍රැඩ්බරි,Prabath Mirihagalla,ප්‍රභාත් මිරිහාගල්ල,Sinhala,English Translation Novel,"Sci-Fi, Classic"
460,Bird box,බර්ඩ් බොක්ස්,Josh Malerman,ජොෂ් මැලර්මන්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,Post-Apocalyptic
461,Malorie,මැලරි,Josh Malerman,ජොෂ් මැලර්මන්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,Post-Apocalyptic
462,Indiana jhons (palingu his kabala),ඉන්ඩියානා ජෝන්ස්,James Rollins,ජේම්ස් රෝලින්ස්,Imesh Madushanka Yapa,ඉමේෂ් මධුසංඛ යාපා,Sinhala,English Translation Novel,Adventure
463,Ramses,රැම්සීස්,Christian Jacq,ක්‍රිස්ටියන් ජැක්,Manel Karunathilaka,මානෙල් කරුණාතිලක,Sinhala,African Translation,"Historical, Egypt"
464,Heleniya,හෙලේනියා,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,Classic
465,Kim,කිම්,Rudyard Kipling,රුඩ්යාඩ් කිප්ලිං,S. Nandalal,එස්. නන්දලාල්,Sinhala,English Translation Novel,Classic
466,Hudekala Asaruwa,හුදෙකලා අසුරුවා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Adventure
467,Tarzan ge Gaweshanaya,ටාසන්ගේ ගවේෂණය,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහාගල්ල,Sinhala,English Translation Novel,Adventure
468,Dadayakkara kwartermen,දඩයක්කාර ක්වාටර්මේන්,H. Rider Haggard,එච්. රයිඩර් හැගාඩ්,Prabath Mirihagalla,ප්‍රභාත් මිරිහාගල්ල,Sinhala,English Translation Novel,Adventure
469,Rudraprayagaye mini kana diviya,රුද්‍රප්‍රයාගයේ මිනි කන දිවියා,Jim Corbett,ජිම් කොබෙට්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"True Story, Adventure"
