ID,Name,Sinhala Name,Author,Author Sinhala Name,Translator,Translator Sinhala Name,Language,Category,Tags
1033,"Pawee aa dumrotuwa","පාවී ආ දුම්රොටුව","G.G. Nandani","ජී.ජී. නන්දනී","","","Sinhala","Sinhala Novel",""
1032,"Diyakada Pahana","දියකඩ පහන","wijesena Dodamgoda","විජේසේන දොඩම්ගොඩ","","","Sinhala","English Translation Novel",""
1031,"The 3 mistakes of my life","ද 3 මිස්ටේක්ස් ඔෆ් මයි ලයිෆ්","Chetan Bhagat","චේතන් බුගේත්","","","English","English Novel",""
1030,"Falling for Rachel","ෆෝලින් ෆෝ රේචල්","Nora Roberts","Nora Roberts","","","English","English Novel",""
1029,"The girl in the ice","ද ගර්ල් ඉන් ද අයිස්","Robert Bryndza","Robert Bryndza","","","English","English Novel",""
1028,"Westaway Mahathmiyage maranaya","වෙස්ටවේ මහත්මියගේ මරණය","Ruth Ware","රූත් වෙයාර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English translation novel",""
1027,"Unmatha","උන්මත්තා","Akila Shavinda Dissanayaka","අකිල ශවින්ද දිසානායක","","","Sinhala","Sinhala Novel",""
1026,"Eden uyane altharaya","ඒඩන් උයනේ අල්තාරය","James Rollins","ජේම්ස් රොලින්ස්","Imesh Madusanka Yapa","ඉමේෂ් මධුෂංක යාපා","Sinhala","English translation novel",""
1025,"Excavation","එක්ස්කැවේෂන්","James Rollins","ජේම්ස් රොලින්ස්","Manjula Dissanayake","මංජුල දිසානායක","Sinhala","English translation novel",""
1024,"Athlanthic Dadayama","ඇට්ලන්ටික් දඩයම","Andy McDermott","ඇන්ඩි මැක්ඩර්මොට්","Manjula Dissanayake","මංජුල දිසානායක","Sinhala","English translation novel",""
1023,"Sandstorm","සෑන්ඩ්ස්ටෝම්","James Rollins","ජේම්ස් රොලින්ස්","Nawmee Kathyana Dhaemarathne","නවමි කත්‍යානා ධර්මරත්න","Sinhala","English translation novel",""
1022,"Ulkawe Abirahasa","උල්කාවේ අබිරහස","Dan Brown","ඩෑන් බ්‍රවුන්","Cyril Chandrasekara Gunawardana","සිරිල් චන්ද්‍රසේකර ගුණවර්ධන","Sinhala","English Translation Novel",""
1021,"Paula","පෝලා","Isabel Allende","ඉසබෙල් අයියන්දේ","Badraji Mahinda Jayathilaka","භද්‍රජී මහින්ද ජයතිලක","Sinhala","English Translation Novel",""
1020,"Sisiraye Meda","සිසිරය මැද","Isabel Allende","ඉසබෙල් අයියන්දේ","Gamini Palihena","ගාමිණී පලිහේන","Sinhala","English Translation Novel",""
1019,"Nominissu","නොමිනිස්සු","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1018,"Awapathaya","අවපාතය","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1017,"Soldara Gedara","සෝල්දර ගෙදර","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1016,"Weda Medura","වෙද මැදුර","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1015,"Wakkalama","වක්කලම","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1014,"As Benduma","ඇස් බැඳුම","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1013,"Sudu Rookada","සුදු රූකඩ","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1012,"Athawesiyo","අතවැසියෝ","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1011,"Kolaniya","කොලනිය","Jayakody Senewirathna","ජයකොඩි සෙනෙවිරත්න","","","Sinhala","Sinhala Novel",""
1010,"Ahasa Gugurana Handa","අහස ගුගුරන හඬ (Roll of Thunder","Mildred D Taylor","Mildred D. Taylor","Dewdu Senewirathna","දෙවිදු සෙනෙවිරත්න","Sinhala","English Translation Novel",""
1009,"Thuranga Nimnaya","තුරඟ නිම්නය","Jean Marie Auel","ජීන් එම්. ඕල්","Sudath Podirathna","සුදත් පොඩිරත්න","Sinhala","English Translation Novel",""
1008,"Nomala Maranaya","නොමළ මරණය","Wilkie Collins","විල්කි කොලින්ස්","Arthur Fernando","ආතර් ප්‍රනාන්දු","Sinhala","English Translation Novel",""
1007,"Menik Asak Athi Kotiya","මැණික් ඇසක් ඇති කොටියා","Wilbur Smith","විල්බර් ස්මිත්","Susantha Kodithuwakku","සුසන්ත කොඩිතුවක්කු","Sinhala","English Translation Novel",""
1006,"Mishan Ainstain","මිෂන් අයින්ස්ටයින්","Dean Koontz","ඩීන් කූන්ට්ස්","Dileepa Jayakody","දිලීප ජයකොඩි","Sinhala","English Translation Novel",""
1005,"Angaharu Minisa","අඟහරු මිනිසා","Andy Weir","ඇන්ඩි වෙයාර්","Tathsarani Bulathsinhala","තත්සරණි බුලත්සිංහල","Sinhala","English Translation Novel",""
1004,"Sayuru Thera Sahan Bima","සයුරු තෙර සහන් බිම","Isabel Allende","ඉසබෙල් අයියන්දේ","Rohana Wettasinghe","රෝහණ වෙත්තසිංහ","Sinhala","English Translation Novel",""
1003,"Erange Lokaya","එරාන්ගේ ලෝකය","Jim Shepard","ජිම් ෂෙපර්ඩ්","Rohana Wettasinghe","රෝහණ වෙත්තසිංහ","Sinhala","English Translation Novel",""
1002,"Harda Saksiyaka Andonawa","හෘද සාක්ෂියක අඳෝනාව","Joseph Conrad","ජෝසප් කොන්රඩ්","Gamini Viyangoda","ගාමිණී වියන්ගොඩ","Sinhala","English Translation Novel",""
1001,"Sisiraye Reyaka Magiyakunam","සිසිරයේ රැයක මගියකු නම්","Italo Calvino","ඉටලෝ කැල්විනෝ","Gamini Viyangoda","ගාමිණී වියන්ගොඩ","Sinhala","English Translation Novel",""
1000,"Garu Konsalthuma","ගරු කොන්සල්තුමා","Graham Greene","ග්‍රැහැම් ග්‍රීන්","Gamini Viyangoda","ගාමිණී වියන්ගොඩ","Sinhala","English Translation Novel",""
999,"Sarvanasa","සර්වනාශ","Jeff vandermeer","ජෙෆ් වැන්ඩර්මියර්","Susitha Ruwan","සුසිත රුවන්","Sinhala","English Translation Novel",""
998,"Hama Kalu Nisa","හම කළු නිසා","John Howard Griffin","ජෝන් හොවාඩ් ග්‍රිෆින්","Samarsinghe Gunasekara","සමරසිංහ ගුණසේකර","Sinhala","English Translation Novel",""
997,"Sarosek Bime Duk Geethaya","සැරෝසෙක් බිමේ දුක් ගීතය","Chingiz Aithmathov","චිංගීස් අයිත්මාතව්","Pushpa Ranjan Wijesinghe","පුෂ්ප රන්ජන් විජේසිංහ","Sinhala","Russian Translation Novel",""
996,"Dawala Duma Yathrawaa","ධවල දූම යාත්‍රාව","Chingiz Aithmathov","චිංගීස් අයිත්මාතව්","Pushpa Ranjan Wijesinghe","පුෂ්ප රන්ජන් විජේසිංහ","Sinhala","Russian Translation Novel",""
995,"Mlechchayo Enathuru","ම්ලේච්ඡයෝ එනතුරු","J.M.Coetzee","ජේ.එම්. කොයිට්සි","Shyaman Hemakody","ශ්‍යාමන් හේමකොඩි","Sinhala","English Translation Novel",""
994,"Sagaraya Parada","සාගරය පරදා","Melissa Fleming","මෙලිසා ෆ්ලෙමින්","Priyanka Kahawanugoda","ප්‍රියංකා කහවනුගොඩ","Sinhala","English Translation Novel",""
993,"Wisipas wasaraka Wanadivi Thoraturu","විසිපස් වසරක වනදිවි තොරතුරු","Thambugla Anandasiri Himi","තඹුගල ආනන්දසිරි හිමි","isips","","Sinhala","Sinhala Novel",""
992,"Bindunu Wilangu","බිඳුණු විලංගු","Booker T Washington","බුකර් ටී. වොෂින්ටන්","Plitha Jayakody","පාලිත ජයකොඩි","Sinhala","English Translation Novel",""
991,"Mahalla saha Iringu Pelaya","මහල්ලා සහ ඉරිඟු පැළය","Yan Liyanke","යාන් ලියන්කේ","Chulananda Samaranayaka","චූලානන්ද සමරනායක","Sinhala","English Translation Novel",""
990,"Welikathare Sinhaya","වැලි කතරේ සිංහයා","Umar Mukthar","යූමර් මුක්තාර්","Upali Leelarathna","උපාලි ලීලාරත්න","Sinhala","English Translation Novel",""
989,"Bethimathge Asipatha","බැතිමත්ගේ අසිපත","Jonthn Maberry","ජොනතන් මැබෙරි","Susitha Ruwan","සුසිත රුවන්","Sinhala","English Translation Novel",""
988,"Sodisi Warenthuwa","සෝදිසි වරෙන්තුව","Patric Modiano","පැට්‍රික් මොඩියානෝ","S.Nandalal","එස්. නන්දලාල්","Sinhala","English Translation Novel",""
987,"Kaha Una","කහ උණ","Laurie Halse Anderson","ලෝරි හල්ස් ඇන්ඩර්සන්","N.P.Wijerathna","එන්.පී. විජේරත්න","Sinhala","English Translation Novel",""
986,"Unabata Kuduwe Kurulla","උණබට කූඩුවේ කුරුල්ලා","Hazel Gaynor","හේසල් ගේනර්","Aruni Shafeero","අරුණි ශෆීරෝ","Sinhala","English Translation Novel",""
985,"Dahasgawdura","දහස්ගව්දුර","Josef M Bauer","ජෝසෙප් එම්. බවර්","Nimmi Muditha Herath","නිම්මි මුදිතා හේරත්","Sinhala","English Translation Novel",""
984,"Weeduru Maligawa","වීදුරු මාලිගාව","Amitav Ghosh","අමිතාව් ගෝෂ්","Niluka Kadurugamuwa","නිලුකා කඳුරුගමුව","Sinhala","English Translation Novel",""
983,"Goliyath Asipatha","ගොලියත් අසිපත","David Wood","ඩේවිඩ් වුඩ්","Sudath Rohan","සුදත් රොහාන්","Sinhala","English Translation Novel",""
982,"Badde Kulawamiya","බැද්දේ කුලවමිය","Roopa Sriyani Ekanayake","රූපා ශ්‍රීයානි ඒකනායක","","","Sinhala","Sinhala Novel",""
981,"Yashodawa","යශෝධරා","Jayasena Jayakody","ජයසේන ජයකොඩි","","","Sinhala","Sinhala Novel",""
980,"Unupan saha thawath ktha","උනුපන් සහ තවත් කතා","Konsthanthin Pawsthowsky","කොන්ස්ටන්ටයින් පවුස්ටොව්ස්කි","Jayntha Lal Rathnasekara","ජයන්ත ලාල් රත්නසේකර","Sinhala","Russian Translation Short Stories",""
979,"Hitlarge SS Hamudawa","හිට්ලර්ගේ SS හමුදාව","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Abaya Hewawasam","අභය හේවාවසම්","Sinhala","English Translation Novel",""
978,"Maranaye Thenithalawa","මරණයේ තැනිතලාව","Michail Bulgakov","මිහායිල් බුල්ගාකොව්","Pushpa Ranjan Wijesinghe","පුෂ්ප රන්ජන් විජේසිංහ","Sinhala","Russian Translation Novel",""
977,"Wikl Horawa","විකල් හෝරාව","Gabriel Garcia Marquez","ගේබ්‍රියෙල් ගාර්ෂියා මාර්කේස්","Niluka Kadurugamuwa","නිලුකා කඳුරුගමුව","Sinhala","English Translation Novel",""
976,"Abirahas Vidda Chithraya","අබිරහස් විද්ද චිත්‍රය","Nicoloi Vasilivich Gogol","නිකොලායි ගොගොල්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","Russian Translation Short Stories",""
975,"Dandana Kandaura","දඬුවම් කඳවුර","","ෆ්‍රාන්ස් කැෆ්කා","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Short Stories",""
974,"Ivatt","ඉවෙට්","Gee De Mopashan","ගී ද මෝපසාං","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","French Translation",""
973,"Shiva","ශිව","Amish Tripathi","අමිෂ් ත්‍රිපාති","Kumara Siriwardana","කුමාර සිරිවර්ධන","Sinhala","English Translation Novel",""
972,"Etha atheethyata giya americanuwa","ඈත අතීතයට ගිය ඇමරිකානුවා","Mark Twain","මාර්ක් ටුවෙන්","Rani Senarathna","රාණි සේනාරත්න","Sinhala","English Translation Novel",""
